1210603427,Xã Nà Tăm,12106,2,nt
1210603430,Xã Khun Há,12106,2,kh
12107_KXD,Không Xác định,12107,2,kx
1210703436,Xã Thu Lũm,12107,2,tl
1210703439,Xã Ka Lăng,12107,2,kl
1210703440,Xã Tá Pạ,12107,2,tp
1210703442,Xã Pa ủ,12107,2,pu
1210703445,Xã Mường Tè,12107,2,mt
12108_KXD,Không Xác định,12108,2,kx
1210803448,Xã Pa Vệ Sử,12107,2,pv
1210803451,Xã Mù Cả,12107,2,mc
1210803478,Tt Sìn Hồ,12108,2,ts
1210803487,Xã Chăn Nưa,12108,2,cn
1210803493,Xã Pa Tần,12108,2,pt
1210803496,Xã Phìn Hồ,12108,2,ph
1210803499,Xã Hồng Thu,12108,2,ht
1210803505,Xã Phăng Sô Lin,12108,2,ps
1210803508,Xã Ma Quai,12108,2,mq
1210803509,Xã Lùng Thàng,12108,2,lt
1210803511,Xã Tả Phìn,12108,2,tp
1210803514,Xã Sà Dề Phìn,12108,2,sd
1210803517,Xã Nậm Tăm,12108,2,nt
1210803520,Xã Tả Ngảo,12108,2,tn
1210803523,Xã Pu Sam Cáp,12108,2,ps
1210803526,Xã Nậm Cha,12108,2,nc
1210803527,Xã Pa Khóa,12108,2,pk
1210803529,Xã Làng Mô,12108,2,lm
1210803532,Xã Noong Hẻo,12108,2,nh
1210803535,Xã Nậm Mạ,12108,2,nm
1210803538,Xã Căn Co,12108,2,cc
1210803541,Xã Tủa Sin Chải,12108,2,ts
1210803544,Xã Nậm Cuổi,12108,2,nc
1210803547,Xã Nậm Hăn,12108,2,nh
12109_KXD,Không Xác định,12109,2,kx
1210903391,Xã Lả Nhì Thàng,12109,2,ln
1210903454,Xã Bun Tở,12107,2,bt
1210903457,Xã Nậm Khao,12107,2,nk
1210903463,Xã Tà Tổng,12107,2,tt
1210903466,Xã Bum Nưa,12107,2,bn
1210903467,Xã Vàng San,12107,2,vs
1210903469,Xã Kan Hồ,12107,2,kh
1210903490,Xã Huổi Luông,12109,2,hl
1210903549,Tt Phong Thổ,12109,2,tp
1210903550,Xã Sì Lờ Lầu,12109,2,sl
1210903553,Xã Mồ Sì San,12109,2,ms
1210903556,Xã Ma Li Chải,12109,2,ml
1210903559,Xã Pa Vây Sử,12109,2,pv
1210903562,Xã Vàng Ma Chải,12109,2,vm
1210903565,Xã Tông Qua Lìn,12109,2,tq
1210903568,Xã Mù Sang,12109,2,ms
1210903571,Xã Dào San,12109,2,ds
1210903574,Xã Ma Ly Pho,12109,2,ml
1210903577,Xã Bản Lang,12109,2,bl
1210903580,Xã Hoang Thèn,12109,2,ht
1210903583,Xã Khổng Lào,12109,2,kl
1210903586,Xã Nậm Xe,12109,2,nx
1210903589,Xã Mường So,12109,2,ms
1210903592,Xã Sin Suối Hồ,12109,2,ss
12110_KXD,Không Xác định,12110,2,kx
1211003618,Xã Phúc Than,12110,2,pt
1211003619,Xã Mường Than,12110,2,mt
1211003625,Xã Mường Mít,12110,2,mm
1211003628,Xã Pha Mu,12110,2,pm
1211003631,Xã Mường Cang,12110,2,mc
1211003632,Xã Hua Nà,12110,2,hn
1211003634,Xã Tà Hừa,12110,2,th
1211003637,Xã Mường Kim,12110,2,mk
1211003638,Xã Tà Mung,12110,2,tm
1211003640,Xã Tà Gia,12110,2,tg
1211003643,Xã Khoen On,12110,2,ko
1211070343,Tt Mường Tè,12107,2,tm
12111_KXD,Không Xác định,12111,2,kx
1211100359,Tt Than Uyên,12110,2,tt
1211103598,Tt Tân Uyên,12111,2,tt
1211103601,Xã Mường Khoa,12111,2,mk
1211103602,Xã Phúc Khoa,12111,2,pk
1211103604,Xã Thân Thuộc,12111,2,tt
1211103605,Xã Trung đồng,12111,2,td
1211103607,Xã Hố Mít,12111,2,hm
1211103610,Xã Nậm Cần,12111,2,nc
1211103613,Xã Nậm Sỏ,12111,2,ns
1211103616,Xã Pắc Ta,12111,2,pt
1211103622,Xã Tà Mít,12111,2,tm
12112_KXD,Không Xác định,12112,2,kx
1211203434,Tt Nậm Nhùn,12112,2,tn
1211203460,Xã Hua Bum,12112,2,hb
1211203472,Xã Mường Mô,12112,2,mm
1211203473,Xã Nậm Chà,12112,2,nc
1211203474,Xã Nậm Manh,12112,2,nm
1211203475,Xã Nậm Hàng,12112,2,nh
1211203481,Xã Lê Lợi,12112,2,ll
1211203484,Xã Pú đao,12112,2,pd
1211203488,Xã Nậm Pì,12112,2,np
1211203502,Xã Nậm Ban,12112,2,nb
1211203503,Xã Trung Chải,12112,2,tc
14_KXD_KXD,Không Xác định,14_KXD,2,kx
14116_KXD,Không Xác định,14116,2,kx
1411603646,Phường Chiềng Lề,14116,2,cl
1411603649,Phường Tô Hiệu,14116,2,th
1411603652,Phường Quyết Thắng,14116,2,qt
1411603655,Phường Quyết Tâm,14116,2,qt
1411603658,Xã Chiềng Cọ,14116,2,cc
1411603661,Xã Chiềng đen,14116,2,cd
1411603664,Xã Chiềng Xôm,14116,2,cx
1411603667,Phường Chiềng An,14116,2,ca
1411603670,Xã Chiềng Cơi,14116,2,cc
1411603673,Xã Chiềng Ngần,14116,2,cn
1411603676,Xã Hua La,14116,2,hl
1411603679,Phường Chiềng Sinh,14116,2,cs
14118_KXD,Không Xác định,14118,2,kx
1411803682,Xã Mường Chiên,14118,2,mc
1411803685,Xã Cà Nàng,14118,2,cn
1411803688,Xã Chiềng Khay,14118,2,ck
1411803694,Xã Mường Giôn,14118,2,mg
1411803697,Xã Pá Ma Kha Khinh,14118,2,pm
1411803700,Xã Chiềng ơn,14118,2,co
1411803703,Xã Mường Giàng,14118,2,mg
1411803706,Xã Chiềng Bằng,14118,2,cb
1411803709,Xã Mường Sại,14118,2,ms
1411803712,Xã Nậm ét,14118,2,ne
1411803718,Xã Chiềng Khoang,14118,2,ck
14119_KXD,Không Xác định,14119,2,kx
1411903721,Thị Trấn Thuận Châu,14119,2,tc
1411903724,Xã Phỏng Lái,14119,2,pl
1411903727,Xã Mường é,14119,2,me
1411903730,Xã Chiềng Pha,14119,2,cp
1411903733,Xã Chiềng La,14119,2,cl
1411903736,Xã Chiềng Ngàm,14119,2,cn
1411903739,Xã Liệp Tè,14119,2,lt
1411903742,Xã é Tòng,14119,2,et
1411903745,Xã Phỏng Lập,14119,2,pl
1411903748,Xã Phổng Lăng,14119,2,pl
1411903751,Xã Chiềng Ly,14119,2,cl
1411903754,Xã Nong Lay,14119,2,nl
1411903757,Xã Mường Khiêng,14119,2,mk
1411903760,Xã Mường Bám,14119,2,mb
1411903763,Xã Long Hẹ,14119,2,lh
1411903766,Xã Chiềng Bôm,14119,2,cb
1411903769,Xã Thôn Mòn,14119,2,tm
1411903772,Xã Tông Lệnh,14119,2,tl
1411903775,Xã Tông Cọ,14119,2,tc
1411903778,Xã Bó Mười,14119,2,bm
1411903781,Xã Co Mạ,14119,2,cm
1411903784,Xã Púng Tra,14119,2,pt
1411903787,Xã Chiềng Pấc,14119,2,cp
1411903790,Xã Nậm Lầu,14119,2,nl
1411903793,Xã Bon Phặng,14119,2,bp
1411903796,Xã Co Tòng,14119,2,ct
1411903799,Xã Muội Nọi,14119,2,mn
1411903802,Xã Pá Lông,14119,2,pl
1411903805,Xã Bản Lầm,14119,2,bl
14120_KXD,Không Xác định,14120,2,kx
1412003808,Thị Trấn ít Ong,14120,2,io
1412003811,Xã Nậm Giôn,14120,2,ng
1412003814,Xã Chiềng Lao,14120,2,cl
1412003817,Xã Hua Trai,14120,2,ht
1412003820,Xã Ngọc Chiến,14120,2,nc
1412003823,Xã Mường Trai,14120,2,mt
1412003826,Xã Nậm Păm,14120,2,np
1412003829,Xã Chiềng Muôn,14120,2,cm
1412003832,Xã Chiềng ân,14120,2,ca
1412003835,Xã Pi Toong,14120,2,pt
1412003838,Xã Chiềng Công,14120,2,cc
1412003841,Xã Tạ Bú,14120,2,tb
1412003844,Xã Chiềng San,14120,2,cs
1412003847,Xã Mường Bú,14120,2,mb
1412003850,Xã Chiềng Hoa,14120,2,ch
1412003853,Xã Mường Chùm,14120,2,mc
14121_KXD,Không Xác định,14121,2,kx
1412103856,Thị Trấn Bắc Yên,14121,2,by
1412103859,Xã Phiêng Ban,14121,2,pb
1412103862,Xã Hang Chú,14121,2,hc
1412103865,Xã Xín Vàng,14121,2,xv
1412103868,Xã Tà Xùa,14121,2,tx
1412103869,Xã Háng đồng,14121,2,hd
1412103871,Xã Bắc Ngà,14121,2,bn
1412103874,Xã Làng Chếu,14121,2,lc
1412103877,Xã Chim Vàn,14121,2,cv
1412103880,Xã Mường Khoa,14121,2,mk
1412103883,Xã Song Pe,14121,2,sp
1412103886,Xã Hồng Ngài,14121,2,hn
1412103889,Xã Tạ Khoa,14121,2,tk
1412103890,Xã Hua Nhàn,14121,2,hn
1412103892,Xã Phiêng Kôn,14121,2,pk
1412103895,Xã Chiềng Sại,14121,2,cs
14122_KXD,Không Xác định,14122,2,kx
1412203898,Thị Trấn Phù Yên,14122,2,py
1412203901,Xã Suối Tọ,14122,2,st
1412203904,Xã Mường Thải,14122,2,mt
1412203907,Xã Mường Cơi,14122,2,mc
1412203910,Xã Quang Huy,14122,2,qh
1412203913,Xã Huy Bắc,14122,2,hb
1412203916,Xã Huy Thượng,14122,2,ht
1412203919,Xã Tân Lang,14122,2,tl
1412203922,Xã Gia Phù,14122,2,gp
1412203925,Xã Tường Phù,14122,2,tp
1412203928,Xã Huy Hạ,14122,2,hh
1412203931,Xã Huy Tân,14122,2,ht
1412203934,Xã Mường Lang,14122,2,ml
1412203937,Xã Suối Bau,14122,2,sb
1412203940,Xã Huy Tường,14122,2,ht
1412203943,Xã Mường Do,14122,2,md
1412203946,Xã Sập Xa,14122,2,sx
1412203949,Xã Tường Thượng,14122,2,tt
1412203952,Xã Tường Tiến,14122,2,tt
1412203955,Xã Tường Phong,14122,2,tp
1412203958,Xã Tường Hạ,14122,2,th
1412203961,Xã Kim Bon,14122,2,kb
1412203964,Xã Mường Bang,14122,2,mb
1412203967,Xã đá đỏ,14122,2,dd
1412203970,Xã Tân Phong,14122,2,tp
1412203973,Xã Nam Phong,14122,2,np
1412203976,Xã Bắc Phong,14122,2,bp
14123_KXD,Không Xác định,14123,2,kx
1412303979,Thị Trấn Mộc Châu,14123,2,mc
1412303982,Thị Trấn Nt Mộc Châu,14123,2,nm
1412303985,Xã Chiềng Sơn,14123,2,cs
1412303988,Xã Tân Hợp,14123,2,th
1412303991,Xã Qui Hướng,14123,2,qh
1412303994,Xã Suối Bàng,14123,2,sb
1412303997,Xã Tân Lập,14123,2,tl
1412304000,Xã Nà Mường,14123,2,nm
1412304003,Xã Tà Lai,14123,2,tl
1412304006,Xã Song Khủa,14123,2,sk
1412304009,Xã Liên Hoà,14123,2,lh
1412304012,Xã Chiềng Hắc,14123,2,ch
1412304015,Xã Hua Păng,14123,2,hp
1412304018,Xã Tô Múa,14123,2,tm
1412304021,Xã Mường Tè,14123,2,mt
1412304024,Xã Chiềng Khừa,14123,2,ck
1412304027,Xã Mường Sang,14123,2,ms
1412304030,Xã đông Sang,14123,2,ds
1412304033,Xã Phiêng Luông,14123,2,pl
1412304036,Xã Chiềng Khoa,14123,2,ck
1412304039,Xã Mường Men,14123,2,mm
1412304042,Xã Quang Minh,14123,2,qm
1412304045,Xã Lóng Sập,14123,2,ls
1412304048,Xã Vân Hồ,14123,2,vh
1412304051,Xã Lóng Luông,14123,2,ll
1412304054,Xã Chiềng Yên,14123,2,cy
1412304056,Xã Chiềng Xuân,14123,2,cx
1412304057,Xã Xuân Nha,14123,2,xn
1412304058,Xã Tân Xuân,14123,2,tx
14124_KXD,Không Xác định,14124,2,kx
1412404060,Thị Trấn Yên Châu,14124,2,yc
1412404063,Xã Chiềng đông,14124,2,cd
1412404066,Xã Sập Vạt,14124,2,sv
1412404069,Xã Chiềng Sàng,14124,2,cs
1412404072,Xã Chiềng Pằn,14124,2,cp
1412404075,Xã Viêng Lán,14124,2,vl
1412404078,Xã Chiềng Hặc,14124,2,ch
1412404081,Xã Mường Lựm,14124,2,ml
1412404084,Xã Chiềng On,14124,2,co
1412404087,Xã Yên Sơn,14124,2,ys
1412404090,Xã Chiềng Khoi,14124,2,ck
1412404093,Xã Tú Nang,14124,2,tn
1412404096,Xã Lóng Phiêng,14124,2,lp
1412404099,Xã Phiêng Khoài,14124,2,pk
1412404102,Xã Chiềng Tương,14124,2,ct
14125_KXD,Không Xác định,14125,2,kx
1412504105,Thị Trấn Hát Lót,14125,2,hl
1412504108,Xã Chiềng Sung,14125,2,cs
1412504111,Xã Mường Bằng,14125,2,mb
1412504114,Xã Chiềng Chăn,14125,2,cc
1412504117,Xã Mương Tranh,14125,2,mt
1412504120,Xã Chiềng Ban,14125,2,cb
1412504123,Xã Chiềng Mung,14125,2,cm
1412504126,Xã Mường Bon,14125,2,mb
1412504129,Xã Chiềng Chung,14125,2,cc
1412504132,Xã Chiềng Mai,14125,2,cm
1412504135,Xã Hát Lót,14125,2,hl
1412504136,Xã Nà Bó,14125,2,nb
1412504138,Xã Cò  Nòi,14125,2,cn
1412504141,Xã Chiềng Nơi,14125,2,cn
1412504144,Xã Phiêng Cằm,14125,2,pc
1412504147,Xã Chiềng Dong,14125,2,cd
1412504150,Xã Chiềng Kheo,14125,2,ck
1412504153,Xã Chiềng Ve,14125,2,cv
1412504156,Xã Chiềng Lương,14125,2,cl
1412504159,Xã Phiêng Pằn,14125,2,pp
1412504162,Xã Nà ơt,14125,2,no
1412504165,Xã Tà Hộc,14125,2,th
14126_KXD,Không Xác định,14126,2,kx
1412604168,Thị Trấn Sông Mã,14126,2,sm
1412604171,Xã Bó Sinh,14126,2,bs
1412604174,Xã Pú Pẩu,14126,2,pp
1412604177,Xã Chiềng Phung,14126,2,cp
1412604180,Xã Chiềng En,14126,2,ce
1412604183,Xã Mường Lầm,14126,2,ml
1412604186,Xã Nậm Ty,14126,2,nt
1412604189,Xã đứa Mòn,14126,2,dm
1412604192,Xã Yên Hưng,14126,2,yh
1412604195,Xã Chiềng Sơ,14126,2,cs
1412604198,Xã Nà Ngựu,14126,2,nn
1412604201,Xã Nậm Mằn,14126,2,nm
1412604204,Xã Chiềng Khoong,14126,2,ck
1412604207,Xã Chiềng Cang,14126,2,cc
1412604210,Xã Huổi Một,14126,2,hm
1412604213,Xã Mường Sai,14126,2,ms
1412604216,Xã Mường Cai,14126,2,mc
1412604219,Xã Mường Hung,14126,2,mh
1412604222,Xã Chiềng Khương,14126,2,ck
14127_KXD,Không Xác định,14127,2,kx
1412704225,Xã Sam Kha,14127,2,sk
1412704228,Xã Púng Bánh,14127,2,pb
1412704231,Xã Xốp Cộp,14127,2,xc
1412704234,Xã Dồm Cang,14127,2,dc
1412704237,Xã Nậm Lạnh,14127,2,nl
1412704240,Xã Mường Lèo,14127,2,ml
1412704243,Xã Mường Và,14127,2,mv
1412704246,Xã Mường Lạn,14127,2,ml
15_KXD_KXD,Không Xác định,15_KXD,2,kx
15132_KXD,Không Xác định,15132,2,kx
1513204249,Phường Yên Thịnh,15132,2,yt
1513204252,Phường Yên Ninh,15132,2,yn
1513204255,Phường Minh Tân,15132,2,mt
1513204258,Phường Nguyễn Thái Học,15132,2,nt
1513204261,Phường đồng Tâm,15132,2,dt
1513204264,Phường Nguyễn Phúc,15132,2,np
1513204267,Phường Hồng Hà,15132,2,hh
1513204270,Xã Minh Bảo,15132,2,mb
1513204273,Xã Nam Cường,15132,2,nc
1513204276,Xã Tuy Lộc,15132,2,tl
1513204279,Xã Tân Thịnh,15132,2,tt
15133_KXD,Không Xác định,15133,2,kx
1513304282,Phường Pú Trạng,15133,2,pt
1513304285,Phường Trung Tâm,15133,2,tt
1513304288,Phường Tân An,15133,2,ta
1513304291,Phường Cầu Thia,15133,2,ct
1513304294,Xã Nghĩa Lợi,15133,2,nl
1513304297,Xã Nghĩa Phúc,15133,2,np
1513304300,Xã Nghĩa An,15133,2,na
15135_KXD,Không Xác định,15135,2,kx
1513504303,Thị Trấn Yên Thế,15135,2,yt
1513504306,Xã Tân Phượng,15135,2,tp
1513504309,Xã Lâm Thượng,15135,2,lt
1513504312,Xã Khánh Thiện,15135,2,kt
1513504315,Xã Minh Chuẩn,15135,2,mc
1513504318,Xã Mai Sơn,15135,2,ms
1513504321,Xã Khai Trung,15135,2,kt
1513504324,Xã Mường Lai,15135,2,ml
1513504327,Xã An Lạc,15135,2,al
1513504330,Xã Minh Xuân,15135,2,mx
1513504333,Xã Tô Mậu,15135,2,tm
1513504336,Xã Tân Lĩnh,15135,2,tl
1513504339,Xã Yên Thắng,15135,2,yt
1513504342,Xã Khánh Hoà,15135,2,kh
1513504345,Xã Vĩnh Lạc,15135,2,vl
1513504348,Xã Liễu đô,15135,2,ld
1513504351,Xã động Quan,15135,2,dq
1513504354,Xã Tân Lập,15135,2,tl
1513504357,Xã Minh Tiến,15135,2,mt
1513504360,Xã Trúc Lâu,15135,2,tl
1513504363,Xã Phúc Lợi,15135,2,pl
1513504366,Xã Phan Thanh,15135,2,pt
1513504369,Xã An Phú,15135,2,ap
1513504372,Xã Trung Tâm,15135,2,tt
15136_KXD,Không Xác định,15136,2,kx
1513604375,Thị Trấn Mậu A,15136,2,ma
1513604378,Xã Lang Thíp,15136,2,lt
1513604381,Xã Lâm Giang,15136,2,lg
1513604384,Xã Châu Quế Thượng,15136,2,cq
1513604387,Xã Châu Quế Hạ,15136,2,cq
1513604390,Xã An Bình,15136,2,ab
1513604393,Xã Quang Minh,15136,2,qm
1513604396,Xã đông An,15136,2,da
1513604399,Xã đông Cuông,15136,2,dc
1513604402,Xã Phong Dụ Hạ,15136,2,pd
1513604405,Xã Mậu đông,15136,2,md
1513604408,Xã Ngòi A,15136,2,na
1513604411,Xã Xuân Tầm,15136,2,xt
1513604414,Xã Tân Hợp,15136,2,th
1513604417,Xã An Thịnh,15136,2,at
1513604420,Xã Yên Thái,15136,2,yt
1513604423,Xã Phong Dụ Thượng,15136,2,pd
1513604426,Xã Yên Hợp,15136,2,yh
1513604429,Xã đại Sơn,15136,2,ds
1513604432,Xã Yên Hưng,15136,2,yh
1513604435,Xã đại Phác,15136,2,dp
1513604438,Xã Yên Phú,15136,2,yp
1513604441,Xã Xuân ái,15136,2,xa
1513604444,Xã Hoàng Thắng,15136,2,ht
1513604447,Xã Viễn Sơn,15136,2,vs
1513604450,Xã Mỏ Vàng,15136,2,mv
1513604453,Xã Nà Hẩu,15136,2,nh
15137_KXD,Không Xác định,15137,2,kx
1513704456,Thị Trấn Mù Căng Chải,15137,2,mc
1513704459,Xã Hồ Bốn,15137,2,hb
1513704462,Xã Nậm Có,15137,2,nc
1513704465,Xã Khao Mang,15137,2,km
1513704468,Xã Mồ Dề,15137,2,md
1513704471,Xã Chế Cu Nha,15137,2,cc
1513704474,Xã Lao Chải,15137,2,lc
1513704477,Xã Kim Nọi,15137,2,kn
1513704480,Xã Cao Phạ,15137,2,cp
1513704483,Xã La Pán Tẩn,15137,2,lp
1513704486,Xã Dế Su Phình,15137,2,ds
1513704489,Xã Chế Tạo,15137,2,ct
1513704492,Xã Púng Luông,15137,2,pl
1513704495,Xã Nậm Khắt,15137,2,nk
15138_KXD,Không Xác định,15138,2,kx
1513804498,Thị Trấn Cổ Phúc,15138,2,cp
1513804501,Xã Tân đồng,15138,2,td
1513804504,Xã Báo đáp,15138,2,bd
1513804507,Xã đào Thịnh,15138,2,dt
1513804510,Xã Việt Thành,15138,2,vt
1513804513,Xã Hòa Cuông,15138,2,hc
1513804516,Xã Minh Quán,15138,2,mq
1513804519,Xã Quy Mông,15138,2,qm
1513804522,Xã Cường Thịnh,15138,2,ct
1513804525,Xã Kiên Thành,15138,2,kt
1513804528,Xã Nga Quán,15138,2,nq
1513804531,Xã Y Can,15138,2,yc
1513804534,Xã Minh Tiến,15138,2,mt
1513804537,Xã Lương Thịnh,15138,2,lt
1513804540,Xã âu Lâu,15132,2,al
1513804543,Xã Giới Phiên,15132,2,gp
1513804546,Xã Hợp Minh,15132,2,hm
1513804549,Xã Văn Tiến,15132,2,vt
1513804552,Xã Phúc Lộc,15132,2,pl
1513804555,Xã Văn Lãng,15141,2,vl
1513804558,Xã Văn Phú,15132,2,vp
1513804561,Xã Bảo Hưng,15138,2,bh
1513804564,Xã Việt Cường,15138,2,vc
1513804567,Xã Minh Quân,15138,2,mq
1513804570,Xã Hồng Ca,15138,2,hc
1513804573,Xã Hưng Thịnh,15138,2,ht
1513804576,Xã Hưng Khánh,15138,2,hk
1513804579,Xã Việt Hồng,15138,2,vh
1513804582,Xã Vân Hội,15138,2,vh
15139_KXD,Không Xác định,15139,2,kx
1513904585,Thị Trấn Trạm Tấu,15139,2,tt
1513904588,Xã Túc đán,15139,2,td
1513904591,Xã Pá Lau,15139,2,pl
1513904594,Xã Xà Hồ,15139,2,xh
1513904597,Xã Phình Hồ,15139,2,ph
1513904600,Xã Trạm Tấu,15139,2,tt
1513904603,Xã Tà Si Láng,15139,2,ts
1513904606,Xã Pá Hu,15139,2,ph
1513904609,Xã Làng Nhì,15139,2,ln
1513904612,Xã Bản Công,15139,2,bc
1513904615,Xã Bản Mù,15139,2,bm
1513904618,Xã Hát Lìu,15139,2,hl
15140_KXD,Không Xác định,15140,2,kx
1514004621,Thị Trấn Nt Liên Sơn,15140,2,nl
1514004624,Thị Trấn Nt Nghĩa Lộ,15140,2,nn
1514004627,Thị Trấn Nt Trần Phú,15140,2,nt
1514004630,Xã Tú Lệ,15140,2,tl
1514004633,Xã Nậm Búng,15140,2,nb
1514004636,Xã Gia Hội,15140,2,gh
1514004639,Xã Sùng đô,15140,2,sd
1514004642,Xã Nậm Mười,15140,2,nm
1514004645,Xã An Lương,15140,2,al
1514004648,Xã Nậm Lành,15140,2,nl
1514004651,Xã Sơn Lương,15140,2,sl
1514004654,Xã Suối Quyền,15140,2,sq
1514004657,Xã Suối Giàng,15140,2,sg
1514004660,Xã Sơn A,15140,2,sa
1514004663,Xã Phù Nham,15140,2,pn
1514004666,Xã Nghĩa Sơn,15140,2,ns
1514004669,Xã Suối Bu,15140,2,sb
1514004672,Xã Sơn Thịnh,15140,2,st
1514004675,Xã Thanh Lương,15140,2,tl
1514004678,Xã Hạnh Sơn,15140,2,hs
1514004681,Xã Phúc Sơn,15140,2,ps
1514004684,Xã Thạch Lương,15140,2,tl
1514004687,Xã đại Lịch,15140,2,dl
1514004690,Xã đồng Khê,15140,2,dk
1514004693,Xã Cát Thịnh,15140,2,ct
1514004696,Xã Tân Thịnh,15140,2,tt
1514004699,Xã Chấn Thịnh,15140,2,ct
1514004702,Xã Bình Thuận,15140,2,bt
1514004705,Xã Thượng Bằng La,15140,2,tb
1514004708,Xã Minh An,15140,2,ma
1514004711,Xã Nghĩa Tâm,15140,2,nt
15141_KXD,Không Xác định,15141,2,kx
1514104714,Thị Trấn Yên Bình,15141,2,yb
1514104717,Thị Trấn Thác Bà,15141,2,tb
1514104720,Xã Xuân Long,15141,2,xl
1514104723,Xã Tích Cốc,15141,2,tc
1514104726,Xã Cảm Nhân,15141,2,cn
1514104729,Xã Ngọc Chấn,15141,2,nc
1514104732,Xã Tân Nguyên,15141,2,tn
1514104735,Xã Phúc Ninh,15141,2,pn
1514104738,Xã Bảo ái,15141,2,ba
1514104741,Xã Mỹ Gia,15141,2,mg
1514104744,Xã Xuân Lai,15141,2,xl
1514104747,Xã Mông Sơn,15141,2,ms
1514104750,Xã Cảm ân,15141,2,ca
1514104753,Xã Yên Thành,15141,2,yt
1514104756,Xã Tân Hương,15141,2,th
1514104759,Xã Phúc An,15141,2,pa
1514104762,Xã Bạch Hà,15141,2,bh
1514104765,Xã Vũ Linh,15141,2,vl
1514104768,Xã đại đồng,15141,2,dd
1514104771,Xã Vĩnh Kiên,15141,2,vk
1514104774,Xã Yên Bình,15141,2,yb
1514104777,Xã Thịnh Hưng,15141,2,th
1514104780,Xã Hán đà,15141,2,hd
1514104783,Xã Phú Thịnh,15141,2,pt
1514104786,Xã đại Minh,15141,2,dm
17_KXD_KXD,Không Xác định,17_KXD,2,kx
17148_KXD,Không Xác định,17148,2,kx
1714804789,Xã Hòa Bình,17148,2,hb
1714804792,Phường Tân Hòa,17148,2,th
1714804795,Phường Thịnh Lang,17148,2,tl
1714804798,Phường Hữu Nghị,17148,2,hn
1714804801,Phường Tân Thịnh,17148,2,tt
1714804804,Phường đồng Tiến,17148,2,dt
1714804807,Phường Phương Lâm,17148,2,pl
1714804810,Phường Chăm Mát,17148,2,cm
1714804813,Xã Yên Mông,17148,2,ym
1714804816,Xã Sủ Ngòi,17148,2,sn
1714804819,Xã Dân Chủ,17148,2,dc
1714804822,Xã Thái Thịnh,17148,2,tt
1714804825,Phường Thái Bình,17148,2,tb
1714804828,Xã Thống Nhất,17148,2,tn
17150_KXD,Không Xác định,17150,2,kx
1715004831,Thị Trấn đà Bắc,17150,2,db
1715004834,Xã đồng Nghê,17150,2,dn
1715004837,Xã Suối Nánh,17150,2,sn
1715004840,Xã Giáp đắt,17150,2,gd
1715004843,Xã Mường Tuổng,17150,2,mt
1715004846,Xã Mường Chiềng,17150,2,mc
1715004849,Xã Tân Pheo,17150,2,tp
1715004852,Xã đồng Chum,17150,2,dc
1715004855,Xã Tân Minh,17150,2,tm
1715004858,Xã đoàn Kết,17150,2,dk
1715004861,Xã đồng Ruộng,17150,2,dr
1715004864,Xã Hào Lý,17150,2,hl
1715004867,Xã Tu Lý,17150,2,tl
1715004870,Xã Trung Thành,17150,2,tt
1715004873,Xã Yên Hòa,17150,2,yh
1715004876,Xã Cao Sơn,17150,2,cs
1715004879,Xã Toàn Sơn,17150,2,ts
1715004882,Xã Tân Dân,17150,2,td
1715004885,Xã Hiền Lương,17150,2,hl
1715004888,Xã Tiền Phong,17150,2,tp
1715004891,Xã Vầy Nưa,17150,2,vn
17151_KXD,Không Xác định,17151,2,kx
1715104894,Thị Trấn Kỳ Sơn,17151,2,ks
1715104897,Xã Hợp Thịnh,17151,2,ht
1715104900,Xã Phú Minh,17151,2,pm
1715104903,Xã Hợp Thành,17151,2,ht
1715104906,Xã Phúc Tiến,17151,2,pt
1715104909,Xã Dân Hòa,17151,2,dh
1715104912,Xã Mông Hóa,17151,2,mh
1715104915,Xã Dân Hạ,17151,2,dh
1715104918,Xã Trung Minh,17151,2,tm
1715104921,Xã độc Lập,17151,2,dl
17152_KXD,Không Xác định,17152,2,kx
1715204924,Thị Trấn Lương Sơn,17152,2,ls
1715204933,Xã Yên Quang,17151,2,yq
1715204942,Xã Lâm Sơn,17152,2,ls
1715204945,Xã Hòa Sơn,17152,2,hs
1715204948,Xã Trường Sơn,17152,2,ts
1715204951,Xã Tân Vinh,17152,2,tv
1715204954,Xã Nhuận Trạch,17152,2,nt
1715204957,Xã Cao Răm,17152,2,cr
1715204960,Xã Cư Yên,17152,2,cy
1715204963,Xã Hợp Hòa,17152,2,hh
1715204966,Xã Liên Sơn,17152,2,ls
1715204969,Xã Thành Lập,17152,2,tl
1715204972,Xã Tiến Sơn,17152,2,ts
1715204975,Xã Trung Sơn,17152,2,ts
17153_KXD,Không Xác định,17153,2,kx
1715304978,Thị Trấn Bo,17153,2,Bo
1715304984,Xã đú Sáng,17153,2,ds
1715304987,Xã  Bắc Sơn,17153,2,bs
1715304990,Xã Bình Sơn,17153,2,bs
1715304993,Xã Hùng Tiến,17153,2,ht
1715304996,Xã Tân Thành,17152,2,tt
1715304999,Xã Tú Sơn,17153,2,ts
1715305002,Xã Nật Sơn,17153,2,ns
1715305005,Xã Vĩnh Tiến,17153,2,vt
1715305008,Xã Cao Dương,17152,2,cd
1715305011,Xã Sơn Thủy,17153,2,st
1715305014,Xã đông Bắc,17153,2,db
1715305017,Xã Thượng Bì,17153,2,tb
1715305020,Xã Lập Chiệng,17153,2,lc
